parameter	O2_pct	n_complete	spearman_rho	parameter_group	parameter_order	parameter_plot_label	parameter_display_label	display_order	importance_rank	peak_direction	peak_direction_order	within_direction_rank	max_abs_rho	rho_at_max_abs	O2_at_max_abs
mu_hp	4.25	500	0.0848031319180408	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.275	500	0.0838100074688431	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.3	500	0.0834292697631382	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.325	500	0.0823419688920301	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.35	500	0.0821198238968205	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.375	500	0.0815328772672996	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.4	500	0.0810043948996985	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.425	500	0.0803907601506147	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.45	500	0.0801473030599269	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.475	500	0.0792653471087642	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.5	500	0.0764425504626349	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.525	500	0.076204853397752	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.55	500	0.078279806693543	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.575	500	0.0778097885878619	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.6	500	0.0770891133592367	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.625	500	0.0761736532579754	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.65	500	0.0755389944147037	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.675	500	0.0749241116600289	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.7	500	0.0741010039725063	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.725	500	0.0733771607296885	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.75	500	0.0730397192179505	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.775	500	0.0724933807703542	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.8	500	0.0720220186586519	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.825	500	0.0714678081757889	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.85	500	0.0704668116913245	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.875	500	0.0653287726729091	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.9	500	0.0665241700282894	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.925	500	0.0658393989605149	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.95	500	0.0654829493636207	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.975	500	0.0648832346768988	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	5	500	0.0640063667485304	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
buffer_beta	0	500	0.03299897999592	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.025	500	0.0427742190968764	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.05	500	0.046934395737583	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.075	500	0.0506568106272425	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.1	500	0.0709225876903508	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.125	500	0.0888897315589262	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.15	500	0.0819845199380798	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.175	500	0.0847982911931648	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.2	500	0.0937125988503954	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.225	500	0.0809959079836319	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.25	500	0.061184308737235	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.275	500	0.0614269017076068	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.3	500	0.02075115500462	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.325	500	0.0122273769095076	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.35	500	-0.018061320245281	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.375	500	-0.00646821787287149	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.4	500	-0.0333993015972064	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.425	500	-0.0223675134700539	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.45	500	-0.0211959247836991	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.475	500	-0.0347294829179317	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.5	500	-0.0486704666818667	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.525	500	-0.0411990447961792	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.55	500	-0.0510040440161761	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.575	500	-0.0450226440905764	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.6	500	-0.0676603986415946	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.625	500	-0.08762262249049	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.65	500	-0.106144840579362	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.675	500	-0.13097053988216	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.7	500	-0.126134040536162	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.725	500	-0.142808251233005	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.75	500	-0.158000312001248	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.775	500	-0.171675758703035	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.8	500	-0.177850791403166	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.825	500	-0.178087240348961	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.85	500	-0.180686066744267	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.875	500	-0.200539138156553	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.9	500	-0.245240276961108	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.925	500	-0.239587582350329	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.95	500	-0.246517658070632	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	0.975	500	-0.261217620870484	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
buffer_beta	1	500	-0.278847803391214	Post-missegregation survival	17	buffer_beta | Post-missegregation viability-loss strength	Post-missegregation viability-loss strength (buffer_beta)	10	4	Negative peak rho	2	2	0.447065052260209	-0.447065052260209	2.05
